001+112;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.3333333333333333, 0.6666666666666666)', '[0.2, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
001+112;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.26666666666666666, 0.7333333333333333)', '[0.2, 0.7333333333333333)', '[0.26666666666666666, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)']
001+112;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.26666666666666666, 0.6)', '[0.2, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)']
001+113;['[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.6)', '[0.06666666666666667, 0.6666666666666666)'];['[0.6666666666666666, 0.8)', '[0.7333333333333333, 0.8)']
001+113;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.3333333333333333, 0.6)', '[0.06666666666666667, 0.6)'];['[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)']
001+113;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.3333333333333333, 0.6)', '[0.06666666666666667, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)']
001+118;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.0, 0.6)', '[0.26666666666666666, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)']
001+118;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.06666666666666667, 0.6)', '[0.26666666666666666, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)']
001+118;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.06666666666666667, 0.6)', '[0.26666666666666666, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
001+122;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.2, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
001+122;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.26666666666666666, 0.6666666666666666)', '[0.2, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.7333333333333333)', '[0.8, 0.8666666666666667)']
001+122;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.13333333333333333, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)']
001+124;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.3333333333333333, 0.6666666666666666)', '[0.26666666666666666, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)']
001+124;['[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.2, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
001+124;['[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.4, 0.6)', '[0.2, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
001+134;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.4666666666666667, 0.6)', '[0.4666666666666667, 0.6666666666666666)', '[0.06666666666666667, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)']
001+134;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.06666666666666667, 0.6666666666666666)', '[0.4666666666666667, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
001+134;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.3333333333333333, 0.6)', '[0.2, 0.6)', '[0.4666666666666667, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
001+136;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.4, 0.6666666666666666)', '[0.26666666666666666, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.6666666666666666, 0.8)', '[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)', '[0.8, 0.8666666666666667)']
001+136;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.26666666666666666, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)']
001+136;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.4, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
001+139;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.4, 0.5333333333333333)', '[0.26666666666666666, 0.5333333333333333)', '[0.3333333333333333, 0.6666666666666666)', '[0.2, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)']
001+139;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.4, 0.6666666666666666)', '[0.13333333333333333, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8666666666666667)']
001+139;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.6)', '[0.26666666666666666, 0.6)', '[0.4, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)']
001+144;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.13333333333333333, 0.5333333333333333)', '[0.2, 0.6)', '[0.2, 0.6)'];['[0.6666666666666666, 0.7333333333333333)']
001+144;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.2, 0.6666666666666666)', '[0.2, 0.6666666666666666)'];['[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)']
001+144;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.2, 0.6)', '[0.06666666666666667, 0.7333333333333333)'];['[0.6666666666666666, 0.7333333333333333)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
002+001;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.5333333333333333, 0.7333333333333333)', '[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
002+001;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.6, 0.7333333333333333)', '[0.5333333333333333, 0.7333333333333333)', '[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
002+001;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.6, 0.7333333333333333)', '[0.26666666666666666, 0.8)', '[0.6, 0.8)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)', '[0.8, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
002+007;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
002+007;['[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.3333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
002+007;['[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.3333333333333333, 0.7333333333333333)', '[0.6666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.9333333333333333)']
002+009;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
002+009;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
002+009;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
002+010;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)']
002+010;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.6666666666666666)', '[0.0, infinity)'];['[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)']
002+010;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.9333333333333333)']
002+011;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+011;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+011;['[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+014;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, 0.26666666666666666)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.26666666666666666, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+014;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.4)', '[0.0, 0.6)', '[0.0, infinity)'];['[0.3333333333333333, 0.8)', '[0.6, 0.8)'];['[0.8, 0.8666666666666667)']
002+014;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.26666666666666666)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.6666666666666666, 0.7333333333333333)', '[0.3333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+016;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.0, 0.06666666666666667)', '[0.4666666666666667, 0.6666666666666666)', '[0.26666666666666666, 0.6666666666666666)'];['[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+016;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6666666666666666)', '[0.26666666666666666, 0.6666666666666666)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)', '[0.8666666666666667, 0.9333333333333333)']
002+016;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.4666666666666667, 0.6666666666666666)', '[0.2, 0.7333333333333333)'];['[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+019;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)']
002+019;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+019;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
002+020;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+020;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, infinity)'];['[0.06666666666666667, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+020;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.06666666666666667, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+027;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
002+027;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.8)', '[0.0, infinity)'];['[0.2, 0.7333333333333333)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8666666666666667, 0.9333333333333333)']
002+027;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.6666666666666666)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8, 0.8666666666666667)']
002+032;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.6, 0.7333333333333333)', '[0.13333333333333333, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)']
002+032;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.06666666666666667, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.6666666666666666, 0.8)', '[0.7333333333333333, 0.8)']
002+032;['[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.4666666666666667)', '[0.0, infinity)'];['[0.4666666666666667, 0.6666666666666666)', '[0.2, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+039;['[0.0, 0.26666666666666666)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+039;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.3333333333333333)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8, 0.9333333333333333)']
002+039;['[0.0, 0.06666666666666667)', '[0.0, 0.26666666666666666)', '[0.0, 0.26666666666666666)', '[0.0, infinity)'];['[0.2, 0.8)'];['[0.8666666666666667, 0.9333333333333333)', '[0.8, 0.9333333333333333)']
002+081;['[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.3333333333333333)', '[0.0, 0.5333333333333333)', '[0.0, infinity)'];['[0.6, 0.6666666666666666)', '[0.4, 0.6666666666666666)', '[0.2, 0.6666666666666666)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+081;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.2)', '[0.0, 0.26666666666666666)', '[0.0, 0.6666666666666666)', '[0.0, infinity)'];['[0.2, 0.7333333333333333)', '[0.26666666666666666, 0.7333333333333333)'];['[0.7333333333333333, 0.8)', '[0.7333333333333333, 0.8)']
002+081;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.13333333333333333)', '[0.0, 0.26666666666666666)', '[0.0, 0.6666666666666666)', '[0.0, infinity)'];['[0.4, 0.6)', '[0.06666666666666667, 0.6666666666666666)'];['[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.8, 0.8666666666666667)', '[0.7333333333333333, 0.8666666666666667)', '[0.8, 0.8666666666666667)']
002+083;['[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.06666666666666667)', '[0.0, 0.13333333333333333)', '[0.0, 0.4)', '[0.0, infinity)'];['[0.6666666666666666, 0.7333333333333333)', '[0.13333333333333333, 0.8)'];['[0.8, 0.8666666666666667)', '[0.8, 0.9333333333333333)']
